1432631120,18829838785,9258223@N05,Mon_Jun_15_13:59:45_CEST_2015,Tue_May_26_11:05:20_CEST_2015,45.427795,12.358009,Padiglione_Germania,_45.428243,_12.357660
1432632945,18158529254,9258223@N05,Sun_Jun_14_00:04:46_CEST_2015,Tue_May_26_11:35:45_CEST_2015,45.428707,12.35876,British_Pavilion,_45.427860,_12.358514
1432632982,18683979661,9258223@N05,Wed_Jun_10_20:42:30_CEST_2015,Tue_May_26_11:36:22_CEST_2015,45.428707,12.35876,British_Pavilion,_45.427860,_12.358514
1432633084,18643818139,9258223@N05,Mon_Jun_15_14:05:23_CEST_2015,Tue_May_26_11:38:04_CEST_2015,45.428513,12.358969,British_Pavilion,_45.427860,_12.358514
1432637370,18803978296,9258223@N05,Mon_Jun_15_14:23:35_CEST_2015,Tue_May_26_12:49:30_CEST_2015,45.429195,12.357709,La_Biennale_di_Venezia_-_Giardini,_45.429049,_12.358118
1432648435,18056574134,9258223@N05,Wed_Jun_10_18:44:02_CEST_2015,Tue_May_26_15:53:55_CEST_2015,45.440647,12.336747,Campanile_e_Chiesa_degli_Santi_Apostoli,45.4405,12.3365
1432648600,18491670170,9258223@N05,Wed_Jun_10_18:50:04_CEST_2015,Tue_May_26_15:56:40_CEST_2015,45.44064,12.336694,Campanile_e_Chiesa_degli_Santi_Apostoli,45.4405,12.3365
1432648656,18679499995,9258223@N05,Wed_Jun_10_18:53:19_CEST_2015,Tue_May_26_15:57:36_CEST_2015,45.440647,12.336691,Campanile_e_Chiesa_degli_Santi_Apostoli,45.4405,12.3365
1432649792,18897341555,9258223@N05,Wed_Jun_17_20:10:13_CEST_2015,Tue_May_26_16:16:32_CEST_2015,45.433765,12.339395,Palazzo_Ducale,45.4339,12.3400
1432651235,18152801924,9258223@N05,Sat_Jun_13_20:09:56_CEST_2015,Tue_May_26_16:40:35_CEST_2015,45.43245,12.337217,Bauer_Palazzo,_45.432130,_12.336245
1432651872,18749281496,9258223@N05,Sat_Jun_13_20:16:08_CEST_2015,Tue_May_26_16:51:12_CEST_2015,45.43245,12.337217,Bauer_Palazzo,_45.432130,_12.336245
1432714159,18653457326,9258223@N05,Wed_Jun_10_19:10:49_CEST_2015,Wed_May_27_10:09:19_CEST_2015,45.434467,12.323774,Auditorium_S._Margherita,_45.435067,_12.324262
1432714209,18703773225,9258223@N05,Thu_Jun_11_13:56:45_CEST_2015,Wed_May_27_10:10:09_CEST_2015,45.43474,12.323752,Auditorium_S._Margherita,_45.435067,_12.324262
1432714271,18775978795,9258223@N05,Sat_Jun_13_20:32:17_CEST_2015,Wed_May_27_10:11:11_CEST_2015,45.434246,12.32357,Campo_Santa_Margherita,_45.434257,_12.323682
1432714356,18492359600,9258223@N05,Wed_Jun_10_19:25:54_CEST_2015,Wed_May_27_10:12:36_CEST_2015,45.43474,12.323752,Auditorium_S._Margherita,_45.435067,_12.324262
1432714380,18494070528,9258223@N05,Wed_Jun_10_20:48:52_CEST_2015,Wed_May_27_10:13:00_CEST_2015,45.43474,12.323752,Auditorium_S._Margherita,_45.435067,_12.324262
1432714410,18517396509,9258223@N05,Thu_Jun_11_13:49:02_CEST_2015,Wed_May_27_10:13:30_CEST_2015,45.43474,12.323752,Auditorium_S._Margherita,_45.435067,_12.324262
1432714425,18689638471,9258223@N05,Thu_Jun_11_00:59:08_CEST_2015,Wed_May_27_10:13:45_CEST_2015,45.43411,12.323334,Campo_Santa_Margherita,_45.434257,_12.323682
1432714531,18499040268,9258223@N05,Thu_Jun_11_00:37:27_CEST_2015,Wed_May_27_10:15:31_CEST_2015,45.43474,12.323752,Auditorium_S._Margherita,_45.435067,_12.324262
1432714627,18900365641,9258223@N05,Wed_Jun_17_20:19:24_CEST_2015,Wed_May_27_10:17:07_CEST_2015,45.434814,12.324181,Auditorium_S._Margherita,_45.435067,_12.324262
1432714674,18689494361,9258223@N05,Thu_Jun_11_00:51:38_CEST_2015,Wed_May_27_10:17:54_CEST_2015,45.43411,12.323334,Campo_Santa_Margherita,_45.434257,_12.323682
1432714754,18661384026,9258223@N05,Thu_Jun_11_01:12:48_CEST_2015,Wed_May_27_10:19:14_CEST_2015,45.434246,12.32357,Campo_Santa_Margherita,_45.434257,_12.323682
1432714814,18682277232,9258223@N05,Thu_Jun_11_00:46:23_CEST_2015,Wed_May_27_10:20:14_CEST_2015,45.43411,12.323334,Campo_Santa_Margherita,_45.434257,_12.323682
1432714967,18682806182,9258223@N05,Thu_Jun_11_01:07:35_CEST_2015,Wed_May_27_10:22:47_CEST_2015,45.434425,12.323634,Auditorium_S._Margherita,_45.435067,_12.324262
1432715025,18081588774,9258223@N05,Thu_Jun_11_14:17:24_CEST_2015,Wed_May_27_10:23:45_CEST_2015,45.434246,12.32357,Campo_Santa_Margherita,_45.434257,_12.323682
1432715073,18518327959,9258223@N05,Thu_Jun_11_14:30:47_CEST_2015,Wed_May_27_10:24:33_CEST_2015,45.434246,12.32357,Campo_Santa_Margherita,_45.434257,_12.323682
1432715261,18081254144,9258223@N05,Thu_Jun_11_14:02:37_CEST_2015,Wed_May_27_10:27:41_CEST_2015,45.43461,12.323656,Auditorium_S._Margherita,_45.435067,_12.324262
1432715480,18092610214,9258223@N05,Thu_Jun_11_21:27:41_CEST_2015,Wed_May_27_10:31:20_CEST_2015,45.434246,12.32357,Campo_Santa_Margherita,_45.434257,_12.323682
1432715515,18094758283,9258223@N05,Thu_Jun_11_21:32:15_CEST_2015,Wed_May_27_10:31:55_CEST_2015,45.434246,12.32357,Campo_Santa_Margherita,_45.434257,_12.323682
1432715700,18517825109,9258223@N05,Thu_Jun_11_14:08:56_CEST_2015,Wed_May_27_10:35:00_CEST_2015,45.434246,12.32357,Campo_Santa_Margherita,_45.434257,_12.323682
1432715831,18523176299,9258223@N05,Thu_Jun_11_17:47:32_CEST_2015,Wed_May_27_10:37:11_CEST_2015,45.434246,12.32357,Campo_Santa_Margherita,_45.434257,_12.323682
1432715966,18527815308,9258223@N05,Thu_Jun_11_21:39:48_CEST_2015,Wed_May_27_10:39:26_CEST_2015,45.43461,12.323656,Auditorium_S._Margherita,_45.435067,_12.324262
1432716619,18278244113,9258223@N05,Wed_Jun_17_21:12:21_CEST_2015,Wed_May_27_10:50:19_CEST_2015,45.432785,12.325029,Chiesa_di_San_Barnaba,45.4331,12.3253
1432717100,18902173851,9258223@N05,Wed_Jun_17_21:32:37_CEST_2015,Wed_May_27_10:58:20_CEST_2015,45.43509,12.327067,Ca'_Foscari,_45.434540,_12.326520
1432717838,18711859668,9258223@N05,Wed_Jun_17_21:39:29_CEST_2015,Wed_May_27_11:10:38_CEST_2015,45.43509,12.327067,Ca'_Foscari,_45.434540,_12.326520
1432717902,18711993168,9258223@N05,Wed_Jun_17_21:44:26_CEST_2015,Wed_May_27_11:11:42_CEST_2015,45.432877,12.326982,Museo_del_Settecento_Veneziano,45.4336,12.3268
1432718313,18873628056,9258223@N05,Wed_Jun_17_21:54:21_CEST_2015,Wed_May_27_11:18:33_CEST_2015,45.432648,12.32593,Chiesa_di_San_Barnaba,45.4331,12.3253
1432718800,18713850819,9258223@N05,Wed_Jun_17_21:59:53_CEST_2015,Wed_May_27_11:26:40_CEST_2015,45.431686,12.32875,Gallerie_dell'Accademia,45.4312,12.3280
1432718835,18762887052,9258223@N05,Sat_Jun_13_15:17:16_CEST_2015,Wed_May_27_11:27:15_CEST_2015,45.431824,12.328634,Gallerie_dell'Accademia,45.4312,12.3280
1432718964,18279599483,9258223@N05,Wed_Jun_17_22:10:11_CEST_2015,Wed_May_27_11:29:24_CEST_2015,45.4321,12.329136,Ponte_dell'Accademia,45.4316,12.3290
1432719158,18095265553,9258223@N05,Thu_Jun_11_21:51:45_CEST_2015,Wed_May_27_11:32:38_CEST_2015,45.432453,12.330086,Campo_Santo_Stefano,_45.433093,_12.330327
1432719216,18711407772,9258223@N05,Thu_Jun_11_22:03:53_CEST_2015,Wed_May_27_11:33:36_CEST_2015,45.432415,12.33008,Campo_Santo_Stefano,_45.433093,_12.330327
1432720428,18587441930,9258223@N05,Sat_Jun_13_19:59:47_CEST_2015,Wed_May_27_11:53:48_CEST_2015,45.432903,12.330029,Campo_Santo_Stefano,_45.433093,_12.330327
1432721662,18538209649,9258223@N05,Fri_Jun_12_04:28:46_CEST_2015,Wed_May_27_12:14:22_CEST_2015,45.434334,12.338641,Torre_dell'orologio,45.4346,12.3389
1432721718,18537025368,9258223@N05,Fri_Jun_12_04:42:30_CEST_2015,Wed_May_27_12:15:18_CEST_2015,45.433853,12.338225,Palace_Gardens,_45.432993,_12.338410
1432721733,18902934335,9258223@N05,Wed_Jun_17_23:59:34_CEST_2015,Wed_May_27_12:15:33_CEST_2015,45.433945,12.337411,Museo_Correr,45.4336,12.3372
1432722163,18154631223,9258223@N05,Sat_Jun_13_20:03:54_CEST_2015,Wed_May_27_12:22:43_CEST_2015,45.434334,12.338641,Torre_dell'orologio,45.4346,12.3389
1432722267,18698723436,9258223@N05,Fri_Jun_12_04:54:10_CEST_2015,Wed_May_27_12:24:27_CEST_2015,45.433853,12.338225,Palace_Gardens,_45.432993,_12.338410
1432722479,18727828451,9258223@N05,Fri_Jun_12_05:09:21_CEST_2015,Wed_May_27_12:27:59_CEST_2015,45.433765,12.337646,Museo_Correr,45.4336,12.3372
1432722788,18698901046,9258223@N05,Fri_Jun_12_05:00:28_CEST_2015,Wed_May_27_12:33:08_CEST_2015,45.43448,12.340013,Palazzo_Ducale,45.4339,12.3400
1432724310,18159444024,9258223@N05,Sun_Jun_14_00:42:44_CEST_2015,Wed_May_27_12:58:30_CEST_2015,45.434017,12.339122,Palazzo_Ducale,45.4339,12.3400
1432724524,18144413644,9258223@N05,Sat_Jun_13_14:45:27_CEST_2015,Wed_May_27_13:02:04_CEST_2015,45.434143,12.338644,Torre_dell'orologio,45.4346,12.3389
1432724553,18745770512,9258223@N05,Sat_Jun_13_01:35:27_CEST_2015,Wed_May_27_13:02:33_CEST_2015,45.43389,12.338127,Museo_Correr,45.4336,12.3372
1432728296,18128114774,9258223@N05,Sat_Jun_13_01:42:29_CEST_2015,Wed_May_27_14:04:56_CEST_2015,45.43401,12.339062,Palazzo_Ducale,45.4339,12.3400
1432728388,18128318584,9258223@N05,Sat_Jun_13_01:54:55_CEST_2015,Wed_May_27_14:06:28_CEST_2015,45.43381,12.338397,Palace_Gardens,_45.432993,_12.338410
1432730679,18581205929,9258223@N05,Sat_Jun_13_14:56:11_CEST_2015,Wed_May_27_14:44:39_CEST_2015,45.434437,12.338086,Torre_dell'orologio,45.4346,12.3389
1432730780,18749887336,9258223@N05,Sat_Jun_13_20:40:36_CEST_2015,Wed_May_27_14:46:20_CEST_2015,45.434437,12.338086,Torre_dell'orologio,45.4346,12.3389
1432730856,18762606602,9258223@N05,Sat_Jun_13_15:04:09_CEST_2015,Wed_May_27_14:47:36_CEST_2015,45.43455,12.338111,Torre_dell'orologio,45.4346,12.3389
1432731209,18751073415,9258223@N05,Sat_Jun_13_01:58:14_CEST_2015,Wed_May_27_14:53:29_CEST_2015,45.43406,12.33976,Palazzo_Ducale,45.4339,12.3400
1433758140,17976974233,9258223@N05,Mon_Jun_08_13:13:29_CEST_2015,Mon_Jun_08_12:09:00_CEST_2015,45.432404,12.325168,Chiesa_di_San_Barnaba,45.4331,12.3253
1433874109,18644508542,9258223@N05,Tue_Jun_09_21:25:59_CEST_2015,Tue_Jun_09_20:21:49_CEST_2015,45.434208,12.323663,Campo_Santa_Margherita,_45.434257,_12.323682
1434072669,18538449449,9258223@N05,Fri_Jun_12_04:36:21_CEST_2015,Fri_Jun_12_03:31:09_CEST_2015,45.434074,12.337667,Museo_Correr,45.4336,12.3372
1434075082,18104879053,9258223@N05,Fri_Jun_12_05:14:23_CEST_2015,Fri_Jun_12_04:11:22_CEST_2015,45.434216,12.338118,Museo_Correr,45.4336,12.3372
1434127541,18747035041,9258223@N05,Fri_Jun_12_19:47:27_CEST_2015,Fri_Jun_12_18:45:41_CEST_2015,45.433765,12.337646,Museo_Correr,45.4336,12.3372
1434195980,18762259692,9258223@N05,Sat_Jun_13_14:49:49_CEST_2015,Sat_Jun_13_13:46:20_CEST_2015,45.434334,12.338641,Torre_dell'orologio,45.4346,12.3389
1434446617,18234307614,9258223@N05,Tue_Jun_16_12:27:11_CEST_2015,Tue_Jun_16_11:23:37_CEST_2015,45.433792,12.324171,Campo_Santa_Margherita,_45.434257,_12.323682
1434505333,18257213383,9258223@N05,Wed_Jun_17_04:45:38_CEST_2015,Wed_Jun_17_03:42:13_CEST_2015,45.43471,12.326982,Ca'_Foscari,_45.434540,_12.326520
1434565253,18711471870,9258223@N05,Wed_Jun_17_21:25:54_CEST_2015,Wed_Jun_17_20:20:53_CEST_2015,45.43485,12.326295,Ca'_Foscari,_45.434540,_12.326520
1432978107,18087118678,92671007@N02,Sat_May_30_20:28:27_CEST_2015,Sat_May_30_11:28:27_CEST_2015,45.442112,12.324995,Palazzo_Labia,45.4429,12.3254
1433059349,17690971223,92671007@N02,Sun_May_31_19:02:29_CEST_2015,Sun_May_31_10:02:29_CEST_2015,45.437687,12.334455,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1442662996,21522503406,92671007@N02,Sat_Sep_19_22:43:16_CEST_2015,Sat_Sep_19_13:43:16_CEST_2015,45.4386,12.3267,Isola_di_San_Michelle,_45.438550,_12.326709
1442695849,20938137033,92671007@N02,Sun_Sep_20_07:50:49_CEST_2015,Sat_Sep_19_22:50:49_CEST_2015,45.437458,12.333387,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1442723247,21380104228,92671007@N02,Sun_Sep_20_15:27:27_CEST_2015,Sun_Sep_20_06:27:27_CEST_2015,45.437458,12.333387,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1442793982,20969914044,92671007@N02,Mon_Sep_21_11:06:22_CEST_2015,Mon_Sep_21_02:06:22_CEST_2015,45.437458,12.333387,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1442828878,21613579201,92671007@N02,Mon_Sep_21_20:47:58_CEST_2015,Mon_Sep_21_11:47:58_CEST_2015,45.437458,12.333387,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1444115371,22484141601,92899351@N08,Sun_Oct_25_22:29:21_CET_2015,Tue_Oct_06_09:09:31_CEST_2015,45.445526,12.320605,Ponte_dei_Tre_Archi,45.4455,12.3208
1444225046,21972817710,92899351@N08,Wed_Oct_14_12:32:29_CEST_2015,Wed_Oct_07_15:37:26_CEST_2015,45.43144,12.328494,Gallerie_dell'Accademia,45.4312,12.3280
1444300271,21607995464,92899351@N08,Sat_Oct_17_01:01:18_CEST_2015,Thu_Oct_08_12:31:11_CEST_2015,45.445236,12.321369,Ponte_dei_Tre_Archi,45.4455,12.3208
1444386223,22214398915,92899351@N08,Fri_Oct_16_10:59:06_CEST_2015,Fri_Oct_09_12:23:43_CEST_2015,45.431484,12.329438,Ponte_dell'Accademia,45.4316,12.3290
1444388170,21636704073,92899351@N08,Sun_Oct_18_00:40:27_CEST_2015,Fri_Oct_09_12:56:10_CEST_2015,45.433388,12.337586,Palace_Gardens,_45.432993,_12.338410
1432977676,18453043115,9295767@N02,Thu_Jun_04_13:57:16_CEST_2015,Sat_May_30_11:21:16_CEST_2015,45.433727,12.340794,Palazzo_Ducale,45.4339,12.3400
1421820355,16242728390,93014914@N00,Thu_Feb_05_22:50:16_CET_2015,Wed_Jan_21_07:05:55_CET_2015,45.440033,12.326896,Chiesa_di_San_Giacomo_dell'Orio,45.4402,12.3274
1421825239,16420641906,93014914@N00,Sun_Mar_08_01:00:59_CET_2015,Wed_Jan_21_08:27:19_CET_2015,45.437504,12.321102,Chiesa_di_San_Nicola_da_Tolentino,_45.437555,_12.322114
1421829188,16450184595,93014914@N00,Thu_Feb_26_20:14:38_CET_2015,Wed_Jan_21_09:33:08_CET_2015,45.43417,12.339792,Palazzo_Ducale,45.4339,12.3400
1421833071,16445724862,93014914@N00,Wed_Feb_25_16:13:45_CET_2015,Wed_Jan_21_10:37:51_CET_2015,45.433514,12.340757,Palazzo_Ducale,45.4339,12.3400
1421837089,16430198775,93014914@N00,Thu_Mar_26_19:30:10_CET_2015,Wed_Jan_21_11:44:49_CET_2015,45.437504,12.335693,Chiesa_di_San_Salvador,_45.436765,_12.336369
1429345585,16567847653,93046603@N00,Sat_Apr_18_16:26:25_CEST_2015,Sat_Apr_18_10:26:25_CEST_2015,45.43378,12.33339,Galleria_Dorothea_Van_Der_Koelen,_45.433297,_12.332563
1429427182,17012684259,93046603@N00,Sun_Apr_19_15:06:22_CEST_2015,Sun_Apr_19_09:06:22_CEST_2015,45.44041,12.336635,Campanile_e_Chiesa_degli_Santi_Apostoli,45.4405,12.3365
1429438606,17014639769,93046603@N00,Sun_Apr_19_18:16:46_CEST_2015,Sun_Apr_19_12:16:46_CEST_2015,45.43378,12.33339,Galleria_Dorothea_Van_Der_Koelen,_45.433297,_12.332563
1429438617,17200788525,93046603@N00,Sun_Apr_19_18:16:57_CEST_2015,Sun_Apr_19_12:16:57_CEST_2015,45.43378,12.33339,Galleria_Dorothea_Van_Der_Koelen,_45.433297,_12.332563
1429513880,16591457773,93046603@N00,Mon_Apr_20_15:11:20_CEST_2015,Mon_Apr_20_09:11:20_CEST_2015,45.43876,12.319262,Ponte_della_Costituzione,_45.438806,_12.319361
1429514425,17025571639,93046603@N00,Mon_Apr_20_15:20:25_CEST_2015,Mon_Apr_20_09:20:25_CEST_2015,45.441067,12.322554,Palazzo_Foscari_Contarini,_45.440825,_12.322646
1445757202,21841984364,93053222@N05,Sun_Oct_25_16:13:22_CET_2015,Sun_Oct_25_08:13:22_CET_2015,45.4386,12.3267,Isola_di_San_Michelle,_45.438550,_12.326709
1443325192,21129924504,93108024@N00,Sun_Sep_27_14:39:28_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21130539673,93108024@N00,Sun_Sep_27_14:39:33_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21131263923,93108024@N00,Sun_Sep_27_14:39:30_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21131578354,93108024@N00,Sun_Sep_27_14:39:21_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21563798740,93108024@N00,Sun_Sep_27_14:39:32_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21564121698,93108024@N00,Sun_Sep_27_14:39:31_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21564418000,93108024@N00,Sun_Sep_27_14:39:29_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21564530358,93108024@N00,Sun_Sep_27_14:39:29_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21564708160,93108024@N00,Sun_Sep_27_14:39:27_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21565477168,93108024@N00,Sun_Sep_27_14:39:25_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21566350419,93108024@N00,Sun_Sep_27_14:39:25_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21566917409,93108024@N00,Sun_Sep_27_14:39:23_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21567092719,93108024@N00,Sun_Sep_27_14:39:22_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21567204768,93108024@N00,Sun_Sep_27_14:39:19_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21722493296,93108024@N00,Sun_Sep_27_14:39:18_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21725490996,93108024@N00,Sun_Sep_27_14:39:32_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21726360966,93108024@N00,Sun_Sep_27_14:39:28_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21739894652,93108024@N00,Sun_Sep_27_14:39:33_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21740222222,93108024@N00,Sun_Sep_27_14:39:31_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21741912242,93108024@N00,Sun_Sep_27_14:39:24_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21742058942,93108024@N00,Sun_Sep_27_14:39:23_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21752143375,93108024@N00,Sun_Sep_27_14:39:30_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21752990555,93108024@N00,Sun_Sep_27_14:39:26_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21753176325,93108024@N00,Sun_Sep_27_14:39:25_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21760745551,93108024@N00,Sun_Sep_27_14:39:33_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1443325192,21763842201,93108024@N00,Sun_Sep_27_14:39:21_CEST_2015,Sun_Sep_27_05:39:52_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21396454364,93108024@N00,Wed_Oct_07_16:01:16_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21396702384,93108024@N00,Wed_Oct_07_16:01:11_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21396868154,93108024@N00,Wed_Oct_07_16:01:04_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21396964584,93108024@N00,Wed_Oct_07_16:01:01_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21398115273,93108024@N00,Wed_Oct_07_16:01:15_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21398194753,93108024@N00,Wed_Oct_07_16:01:14_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21398554013,93108024@N00,Wed_Oct_07_16:01:02_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21830794360,93108024@N00,Wed_Oct_07_16:01:19_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21831199058,93108024@N00,Wed_Oct_07_16:01:18_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21831226880,93108024@N00,Wed_Oct_07_16:01:12_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21831687318,93108024@N00,Wed_Oct_07_16:01:10_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21832627209,93108024@N00,Wed_Oct_07_16:01:09_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21832643779,93108024@N00,Wed_Oct_07_16:01:08_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21832658179,93108024@N00,Wed_Oct_07_16:01:07_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21832673449,93108024@N00,Wed_Oct_07_16:01:06_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21832849879,93108024@N00,Wed_Oct_07_16:01:00_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21993023986,93108024@N00,Wed_Oct_07_16:01:16_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21993110546,93108024@N00,Wed_Oct_07_16:01:14_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21993176396,93108024@N00,Wed_Oct_07_16:01:13_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21993269176,93108024@N00,Wed_Oct_07_16:01:11_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21993505106,93108024@N00,Wed_Oct_07_16:01:03_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,21993539206,93108024@N00,Wed_Oct_07_16:01:01_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,22006492342,93108024@N00,Wed_Oct_07_16:01:19_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,22006913042,93108024@N00,Wed_Oct_07_16:01:16_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,22007418372,93108024@N00,Wed_Oct_07_16:01:02_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,22019171065,93108024@N00,Wed_Oct_07_16:01:16_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
1444194079,22019392795,93108024@N00,Wed_Oct_07_16:01:12_CEST_2015,Wed_Oct_07_07:01:19_CEST_2015,45.43338,12.33992,Palazzo_Ducale,45.4339,12.3400
